procedure_area,property_type_id,property_sub_type_id,area_id,property_total_value,row_status,property_category,Year,Month
223.21,3,60.0,330.0,2066580.0,1,2,2012,2
91251.28,1,64.0,401.0,58933260.0,1,3,2012,3
81.75,3,60.0,330.0,1100000.0,1,2,2012,4
2042.94,1,63.0,300.0,2900000.0,1,2,2012,4
143.07,1,63.0,233.0,1001000.0,1,2,2012,11
1587.62,1,63.0,232.0,5126700.0,1,2,2012,12
5268.81,1,63.0,276.0,48206050.0,1,2,2012,7
111.42,3,42.0,350.0,599655.0,1,3,2012,7
117.06,3,42.0,350.0,630010.0,1,3,2012,7
157.36,3,42.0,350.0,813029.0,1,3,2012,7
929.03,1,63.0,231.0,2500000.0,1,2,2012,7
1858.06,1,63.0,394.0,3599998.0,1,2,2012,7
91.51,3,60.0,390.0,1001000.0,1,2,2012,7
117.75,3,42.0,350.0,633725.0,1,3,2012,7
157.36,3,42.0,350.0,813028.8,1,3,2012,7
232.26,1,63.0,233.0,1100000.0,1,2,2012,5
1021.93,1,63.0,338.0,3630700.0,1,2,2012,8
1393.55,1,63.0,316.0,6800000.0,1,2,2012,8
91.88,3,60.0,526.0,1000000.0,1,2,2012,8
68.18,3,60.0,467.0,450000.0,1,2,2012,8
5532.93,1,38.0,330.0,122089800.0,1,2,2012,8
14718.9,1,65.0,437.0,50698560.0,1,1,2012,12
35806.36,1,63.0,409.0,50104210.0,1,2,2012,3
555709.86,1,63.0,507.0,179448411.3,1,2,2012,3
6134.2,1,63.0,442.0,11885040.0,1,2,2012,3
2418.27,1,65.0,372.0,5466300.0,1,1,2012,3
310.25,2,4.0,434.0,2000000.0,1,2,2012,3
622.36,1,63.0,382.0,1500000.0,1,2,2012,3
44.0,3,23.0,343.0,483795.0,1,1,2012,3
43.0,3,23.0,343.0,472803.0,1,1,2012,3
68.0,3,23.0,343.0,629634.0,1,1,2012,3
68.0,3,23.0,343.0,629634.0,1,1,2012,3
43.0,3,23.0,343.0,472803.0,1,1,2012,3
213.57,2,4.0,352.0,1700000.0,1,2,2012,3
1159.24,1,63.0,318.0,9000000.0,1,2,2012,3
99.68,3,60.0,330.0,1000000.0,1,2,2012,3
4236.1,1,63.0,231.0,29638050.0,1,2,2012,3
229.66,1,63.0,239.0,2472000.0,1,2,2012,3
232.26,1,63.0,276.0,3750000.0,1,2,2012,8
7827.08,1,63.0,313.0,67400000.0,1,2,2012,9
343.74,1,63.0,362.0,4810000.0,1,2,2012,9
10723.3,1,63.0,364.0,40398750.0,1,2,2012,10
50.73,3,60.0,330.0,786000.0,1,2,2012,11
929.03,1,63.0,232.0,2600000.0,1,2,2012,11
1241.28,1,63.0,304.0,10688800.0,1,2,2012,4
927.64,1,63.0,304.0,8487250.0,1,2,2012,4
883.97,1,63.0,300.0,1500000.0,1,2,2012,4
1119.2,1,63.0,318.0,4818800.0,1,2,2012,4
743.22,1,63.0,338.0,2500000.0,1,2,2012,4
232.26,1,63.0,233.0,650007.0,1,2,2012,4
1463.22,1,63.0,369.0,4000000.0,1,2,2012,4
23166.01,1,65.0,308.0,42404800.0,1,1,2012,4
5769.09,1,65.0,309.0,18629400.0,1,1,2012,4
175.98,3,60.0,330.0,1800000.0,1,2,2012,4
4571.29,1,65.0,319.0,14761500.0,1,1,2012,4
46449.83,1,63.0,342.0,75000000.0,1,2,2012,4
1858.06,1,65.0,322.0,3100000.0,1,1,2012,4
2695.39,1,65.0,323.0,4351950.0,1,1,2012,4
8803.67,1,65.0,395.0,15161920.0,1,1,2012,4
6503.21,1,65.0,395.0,8050000.0,1,1,2012,4
931.72,1,65.0,247.0,2500000.0,1,1,2012,4
1855.27,1,65.0,247.0,11000000.0,1,1,2012,4
22227.41,1,65.0,360.0,43061040.0,1,1,2012,4
3115.32,1,65.0,360.0,6706600.0,1,1,2012,4
3954.88,1,65.0,360.0,8511600.0,1,1,2012,4
1184.7,1,65.0,378.0,3801000.0,1,1,2012,4
1840.97,1,65.0,430.0,11000000.0,1,1,2012,4
3643.66,1,65.0,248.0,8783500.0,1,1,2012,4
1271.66,1,65.0,378.0,3793440.0,1,1,2012,4
255.21,2,4.0,352.0,1800000.0,1,2,2012,4
4692.07,1,65.0,248.0,9595950.0,1,1,2012,4
2006.24,1,63.0,231.0,6200000.0,1,2,2012,4
1393.55,1,63.0,306.0,1950000.0,1,2,2012,4
929.03,1,63.0,357.0,5500000.0,1,2,2012,10
1495.74,1,63.0,303.0,7700000.0,1,2,2012,10
1393.55,1,63.0,316.0,4000000.0,1,2,2012,5
1551.02,1,63.0,264.0,2671200.0,1,2,2012,5
238.48,1,63.0,362.0,8000000.0,1,2,2012,5
865.39,1,63.0,357.0,1210950.0,1,2,2012,5
117.84,3,60.0,330.0,1081900.0,1,2,2012,5
117.84,3,60.0,330.0,1081900.0,1,2,2012,5
117.84,3,60.0,330.0,1081900.0,1,2,2012,5
136.94,3,60.0,330.0,1395000.0,1,2,2012,5
219.93,2,4.0,351.0,1500000.0,1,2,2012,5
86.86,3,42.0,350.0,700000.0,1,3,2012,5
92.4,3,42.0,350.0,700000.0,1,3,2012,5
418.06,1,63.0,375.0,3200000.0,1,2,2012,5
7171.0,1,63.0,328.0,35000000.0,1,2,2012,5
101.69,3,60.0,351.0,950000.0,1,2,2012,5
108.67,3,60.0,330.0,1200000.0,1,2,2012,5
797.02,1,63.0,467.0,3100000.0,1,2,2012,5
254.98,2,4.0,352.0,1800000.0,1,2,2012,10
314.48,1,63.0,357.0,600000.0,1,2,2012,11
81.46,3,42.0,526.0,650000.0,1,3,2012,6
278.71,1,38.0,230.0,810000.0,1,2,2012,6
102.01,3,60.0,390.0,2100000.0,1,2,2012,6
2110.38,1,63.0,247.0,7269120.0,1,2,2012,6
2584.1,1,28.0,462.0,2503352.0,1,3,2012,2
110.42,3,60.0,330.0,1022540.0,1,2,2012,2
110.43,3,60.0,330.0,1022540.0,1,2,2012,2
121.23,3,60.0,330.0,1070100.0,1,2,2012,2
121.21,3,60.0,330.0,1044000.0,1,2,2012,2
186.51,3,60.0,330.0,1706800.0,1,2,2012,2
1025.09,1,63.0,434.0,4200000.0,1,2,2012,4
108.14,3,60.0,255.0,1300000.0,1,2,2012,4
38.0,3,23.0,343.0,350000.0,1,1,2012,5
298.34,3,60.0,330.0,2300000.0,1,2,2012,8
160.97,3,60.0,330.0,1200000.0,1,2,2012,8
295.36,3,60.0,330.0,2200000.0,1,2,2012,8
295.18,3,60.0,330.0,2200000.0,1,2,2012,8
1740.63,1,63.0,232.0,4684000.0,1,2,2012,10
448.72,1,63.0,254.0,20000000.0,1,2,2012,11
156.82,1,63.0,339.0,7500000.0,1,2,2012,12
4165.31,1,63.0,370.0,15692250.0,1,2,2012,7
1393.53,1,38.0,297.0,3450000.0,1,2,2012,7
1858.06,1,65.0,308.0,14000000.0,1,1,2012,7
156.73,3,42.0,350.0,809774.4,1,3,2012,7
161.94,3,42.0,350.0,871555.0,1,3,2012,7
163.31,3,42.0,350.0,843768.0,1,3,2012,7
110.96,3,42.0,350.0,609123.6,1,3,2012,7
163.31,3,42.0,350.0,843768.0,1,3,2012,7
117.06,3,42.0,350.0,630010.0,1,3,2012,7
696.77,1,63.0,232.0,2500000.0,1,2,2012,1
1021.93,1,63.0,338.0,1540000.0,1,2,2012,1
6403.53,1,38.0,453.0,6203520.0,1,2,2012,2
232.26,1,63.0,266.0,1450000.0,1,2,2012,2
2805.21,1,65.0,453.0,6000000.0,1,1,2012,9
27032.91,1,63.0,336.0,43647000.0,1,2,2012,8
2550621.76,1,63.0,463.0,549093520.0,1,2,2012,8
929.03,1,63.0,314.0,5000000.0,1,2,2012,8
124.38,3,60.0,330.0,1170000.0,1,2,2012,8
85.09,3,60.0,330.0,850000.0,1,2,2012,8
301.38,1,63.0,339.0,4700000.0,1,2,2012,11
9653.92,1,63.0,233.0,81000000.0,1,2,2012,12
34.0,3,23.0,343.0,393516.0,1,1,2012,3
34.0,3,23.0,343.0,393516.0,1,1,2012,3
47.0,3,23.0,343.0,516779.0,1,1,2012,3
52.0,3,23.0,343.0,571756.0,1,1,2012,3
52.0,3,23.0,343.0,571756.0,1,1,2012,3
68.0,3,23.0,343.0,629634.0,1,1,2012,3
66.0,3,23.0,343.0,649308.0,1,1,2012,3
43.0,3,23.0,343.0,472803.0,1,1,2012,3
892.33,1,63.0,230.0,1728900.0,1,2,2012,3
929.03,1,63.0,310.0,1600000.0,1,2,2012,3
929.03,1,63.0,232.0,2500000.0,1,2,2012,3
3976.25,1,65.0,248.0,12840000.0,1,1,2012,3
3716.12,1,63.0,303.0,25000000.0,1,2,2012,3
255.48,1,63.0,317.0,1300000.0,1,2,2012,1
3028.92,1,63.0,267.0,22822100.0,1,2,2012,10
70.27,3,42.0,526.0,700000.0,1,3,2012,11
1393.55,1,63.0,374.0,7500000.0,1,2,2012,4
1393.55,1,63.0,393.0,3000000.0,1,2,2012,4
2750.67,1,63.0,231.0,6513760.0,1,2,2012,4
238.87,2,4.0,352.0,1200000.0,1,2,2012,4
102.71,3,60.0,330.0,1100000.0,1,2,2012,4
102.71,3,60.0,330.0,1400000.0,1,2,2012,4
11614.45,1,65.0,308.0,21250000.0,1,1,2012,4
1114.84,1,63.0,264.0,1920000.0,1,2,2012,4
885.82,3,42.0,526.0,5242282.0,1,3,2012,4
1858.06,1,65.0,309.0,3200000.0,1,1,2012,4
2787.09,1,65.0,308.0,7500000.0,1,1,2012,4
1820.99,1,65.0,319.0,3168000.0,1,1,2012,4
1319.22,1,65.0,321.0,2556000.0,1,1,2012,4
4645.15,1,65.0,395.0,8500000.0,1,1,2012,4
1451.14,1,65.0,247.0,4373600.0,1,1,2012,4
5518.25,1,65.0,247.0,22244250.0,1,1,2012,4
1901.54,1,65.0,378.0,6145200.0,1,1,2012,4
3716.12,1,65.0,378.0,11208960.0,1,1,2012,4
3706.27,1,65.0,430.0,20000000.0,1,1,2012,4
3527.62,1,65.0,248.0,6066400.0,1,1,2012,4
1858.06,1,65.0,248.0,4000000.0,1,1,2012,4
6756.37,1,65.0,395.0,8363375.0,1,1,2012,4
2036.99,1,63.0,304.0,17000000.0,1,2,2012,4
944.64,1,63.0,318.0,8134400.0,1,2,2012,4
1393.55,1,63.0,369.0,3000000.0,1,2,2012,6
5462.7,1,65.0,347.0,29400000.0,1,1,2012,7
1342.63,1,63.0,232.0,4335600.0,1,2,2012,10
2749.37,1,3.0,376.0,6510680.0,1,2,2012,5
84.17,3,60.0,330.0,1000000.0,1,2,2012,5
126.81,3,60.0,350.0,1000000.0,1,2,2012,5
1393.55,1,63.0,232.0,8300000.0,1,2,2012,5
775.46,1,63.0,362.0,35000000.0,1,2,2012,5
5832.26,1,63.0,409.0,9412350.0,1,2,2012,5
9399.74,1,64.0,401.0,7037310.0,1,3,2012,5
138.77,3,60.0,330.0,1200000.0,1,2,2012,5
4430.27,1,65.0,435.0,9537400.0,1,1,2012,5
4183.89,1,38.0,435.0,17113300.0,1,2,2012,5
117.84,3,60.0,330.0,1070100.0,1,2,2012,5
117.84,3,60.0,330.0,1081900.0,1,2,2012,5
232.26,1,63.0,276.0,1250000.0,1,2,2012,5
891.87,1,63.0,300.0,1200000.0,1,2,2012,5
72.15,3,60.0,351.0,600000.0,1,2,2012,5
2781.52,1,63.0,300.0,5389200.0,1,2,2012,5
1373.52,1,63.0,445.0,3696107.0,1,2,2012,4
278.71,1,63.0,382.0,600000.0,1,2,2012,7
929.03,1,63.0,232.0,5000000.0,1,2,2012,10
1393.55,1,63.0,232.0,4125000.0,1,2,2012,10
929.03,1,63.0,232.0,2800000.0,1,2,2012,6
322.93,1,63.0,300.0,700000.0,1,2,2012,6
82.48,3,42.0,526.0,650000.0,1,3,2012,6
4047.41,1,38.0,330.0,65349000.0,1,2,2012,6
318.84,1,63.0,233.0,1372800.0,1,2,2012,6
1950.5,1,63.0,394.0,4700000.0,1,2,2012,6
2787.09,1,63.0,232.0,30000000.0,1,2,2012,6
1161.29,1,63.0,361.0,2875000.0,1,2,2012,6
19157.72,1,65.0,395.0,22683320.0,1,1,2012,2
3344.51,1,65.0,338.0,19800000.0,1,1,2012,3
1355.83,3,60.0,330.0,9500000.0,1,2,2012,4
462.66,1,63.0,317.0,2200000.0,1,2,2012,4
222.97,1,63.0,266.0,900000.0,1,2,2012,4
495.17,1,63.0,239.0,5596500.0,1,2,2012,4
71.91,3,60.0,390.0,650000.0,1,2,2012,4
2787.09,1,63.0,232.0,20000000.0,1,2,2012,8
786.1,2,4.0,434.0,1650000.0,1,2,2012,8
1881.56,1,65.0,453.0,11500000.0,1,1,2012,7
299.15,1,63.0,242.0,9660000.0,1,2,2012,7
395.4,1,63.0,233.0,1702400.0,1,2,2012,7
156.73,3,42.0,350.0,809774.4,1,3,2012,7
158.04,3,42.0,350.0,850565.0,1,3,2012,7
111.43,3,42.0,350.0,599710.0,1,3,2012,7
3716.12,1,65.0,376.0,8000000.0,1,1,2012,7
4878.34,1,65.0,306.0,10499400.0,1,1,2012,6
209.03,1,63.0,233.0,900000.0,1,2,2012,7
696.77,1,63.0,232.0,1875000.0,1,2,2012,8
14864.48,1,63.0,396.0,25000000.0,1,2,2012,12
10242.09,1,38.0,330.0,99220500.0,1,2,2012,8
128.04,3,60.0,330.0,1200000.0,1,2,2012,8
118.09,3,60.0,467.0,750000.0,1,2,2012,8
212.65,3,60.0,330.0,2000000.0,1,2,2012,8
189.52,3,60.0,330.0,1800000.0,1,2,2012,8
46.08,3,60.0,485.0,230000.0,1,2,2012,8
255.0,2,4.0,352.0,2000000.0,1,2,2012,8
232.26,1,63.0,233.0,750000.0,1,2,2012,8
78.22,3,60.0,330.0,900000.0,1,2,2012,8
46.82,3,60.0,485.0,250000.0,1,2,2012,8
108.67,3,60.0,330.0,900000.0,1,2,2012,8
931.07,1,63.0,303.0,8017600.0,1,2,2012,8
30539.07,1,63.0,276.0,174161350.0,1,2,2012,8
594.58,1,63.0,316.0,1200000.0,1,2,2012,8
31175.09,1,64.0,401.0,25000000.0,1,3,2012,8
101.65,3,60.0,467.0,460000.0,1,2,2012,8
240.13,3,42.0,526.0,1800000.0,1,3,2012,4
1393.55,1,63.0,264.0,2550000.0,1,2,2012,5
371472.24,1,63.0,504.0,99962350.0,1,2,2012,6
905.8,1,63.0,232.0,2730000.0,1,2,2012,9
3530.31,1,63.0,396.0,6840000.0,1,2,2012,12
149.96,3,42.0,350.0,1000000.0,1,3,2012,9
102.55,3,42.0,350.0,700000.0,1,3,2012,9
150.43,3,42.0,350.0,1000000.0,1,3,2012,9
3063.38,1,65.0,372.0,8000000.0,1,1,2012,9
1858.43,1,63.0,328.0,5001000.0,1,2,2012,9
1385.34,1,63.0,343.0,18000000.0,1,2,2012,9
594.58,1,63.0,304.0,4500000.0,1,2,2012,9
128.76,3,60.0,330.0,1600000.0,1,2,2012,9
75.35,3,60.0,330.0,1000000.0,1,2,2012,9
6511.0,1,63.0,304.0,56070400.0,1,2,2012,1
127.83,3,60.0,330.0,1400000.0,1,2,2012,1
4381.59,1,63.0,390.0,56595600.0,1,2,2012,2
174.87,3,60.0,330.0,1800000.0,1,2,2012,4
1171.17,1,63.0,231.0,4500000.0,1,2,2012,7
913.33,1,63.0,338.0,1966200.0,1,2,2012,7
240.47,2,4.0,434.0,1900000.0,1,2,2012,10
1393.55,1,63.0,396.0,2550000.0,1,2,2012,10
1393.55,1,63.0,304.0,9000000.0,1,2,2012,10
4035.99,1,38.0,330.0,43443000.0,1,2,2012,10
1858.06,1,63.0,394.0,3600000.0,1,2,2012,10
1968.61,1,63.0,394.0,3814200.0,1,2,2012,10
3716.12,1,63.0,378.0,24000000.0,1,2,2012,10
178.93,3,60.0,390.0,5000000.0,1,2,2012,10
4238.56,1,63.0,390.0,53607025.0,1,2,2012,10
222.22,3,60.0,410.0,3000000.0,1,2,2012,10
2303.81,1,63.0,434.0,1500000.0,1,2,2012,10
696.77,1,63.0,232.0,2800000.0,1,2,2012,10
169.08,3,60.0,330.0,2226000.0,1,2,2012,10
929.03,1,63.0,232.0,5500000.0,1,2,2012,10
271.1,3,60.0,330.0,3000000.0,1,2,2012,10
2856.02,1,63.0,317.0,18000000.0,1,2,2012,10
490.07,2,4.0,352.0,2800000.0,1,2,2012,4
545.06,1,63.0,276.0,3200000.0,1,2,2012,4
951.05,1,63.0,304.0,8000000.0,1,2,2012,5
2106.3,1,63.0,304.0,9000000.0,1,2,2012,5
18580.6,1,65.0,395.0,30000000.0,1,1,2012,5
18580.6,1,65.0,395.0,30000000.0,1,1,2012,5
81.75,3,60.0,330.0,1800000.0,1,2,2012,5
56350.04,1,63.0,463.0,30327350.0,1,2,2012,5
1398.47,1,63.0,264.0,4200000.0,1,2,2012,6
1393.55,1,63.0,316.0,2550000.0,1,2,2012,7
594.21,1,63.0,434.0,2600000.0,1,2,2012,7
89.0,3,60.0,390.0,900000.0,1,2,2012,7
75.34,3,60.0,390.0,2000000.0,1,2,2012,8
18935.5,1,64.0,396.0,24662220.0,1,3,2012,8
199.93,3,60.0,410.0,3000000.0,1,2,2012,11
695.38,1,63.0,317.0,3368250.0,1,2,2012,11
49.0,3,60.0,443.0,370000.0,1,2,2012,11
129.51,3,60.0,351.0,1400000.0,1,2,2012,11
144.37,3,60.0,330.0,1700000.0,1,2,2012,11
111.3,3,60.0,330.0,1100000.0,1,2,2012,11
1393.55,1,63.0,374.0,5250000.0,1,2,2012,11
151.34,3,60.0,390.0,1350000.0,1,2,2012,11
4459.34,1,63.0,336.0,9600000.0,1,2,2012,11
137.55,3,42.0,350.0,1400000.0,1,3,2012,11
175.02,2,4.0,352.0,1500000.0,1,2,2012,11
191.01,3,60.0,390.0,7000000.0,1,2,2012,11
5197.64,1,63.0,318.0,30000000.0,1,2,2012,11
269.83,3,60.0,350.0,2700000.0,1,2,2012,11
44.7,3,60.0,350.0,450000.0,1,2,2012,11
67.45,3,60.0,484.0,500000.0,1,2,2012,11
1393.55,1,63.0,316.0,2400000.0,1,2,2012,4
983.29,1,63.0,311.0,2500000.0,1,2,2012,4
594.58,1,63.0,306.0,960000.0,1,2,2012,5
10.51,3,23.0,526.0,170000.0,1,1,2012,6
169.4,2,4.0,352.0,1800000.0,1,2,2012,10
176.85,3,60.0,330.0,2200000.0,1,2,2012,12
5713.63,1,63.0,341.0,369006000.0,1,2,2012,12
411.93,1,63.0,328.0,2217000.0,1,2,2012,12
1469.54,1,63.0,463.0,2214520.0,1,2,2012,12
180.79,3,42.0,526.0,1650000.0,1,3,2012,12
4254.91,1,63.0,304.0,18320000.0,1,2,2012,12
359.35,3,60.0,330.0,4500000.0,1,2,2012,12
58386.56,1,64.0,401.0,59704365.0,1,3,2012,12
104.24,3,42.0,350.0,1100000.0,1,3,2012,12
103.09,3,42.0,526.0,1076360.0,1,3,2012,12
106.66,3,42.0,526.0,1113637.0,1,3,2012,12
8114.8,1,38.0,330.0,139755200.0,1,2,2012,12
1944.46,1,63.0,300.0,3139500.0,1,2,2012,12
1392.96,1,63.0,434.0,4498200.0,1,2,2012,12
1596.07,1,63.0,358.0,3436000.0,1,2,2013,2
11621.19,1,63.0,336.0,18763350.0,1,2,2013,3
1410.27,1,63.0,328.0,3700000.0,1,2,2013,6
9399.74,1,64.0,401.0,7082460.0,1,3,2013,6
4704.98,1,63.0,409.0,5064400.0,1,2,2013,8
106.34,3,60.0,410.0,1250000.0,1,2,2013,8
3011.36,1,38.0,330.0,55103800.0,1,2,2013,8
9991.72,1,65.0,347.0,100000000.0,1,1,2013,10
134.06,3,42.0,350.0,1154400.0,1,3,2013,1
62.3,3,23.0,330.0,900000.0,1,1,2013,1
90.13,3,23.0,330.0,1300000.0,1,1,2013,1
90.13,3,23.0,330.0,900000.0,1,1,2013,1
62.3,3,23.0,330.0,900000.0,1,1,2013,1
1986.54,1,63.0,240.0,77000000.0,1,2,2013,1
1393.55,1,63.0,232.0,12000000.0,1,2,2013,1
2614.52,1,63.0,232.0,14071500.0,1,2,2013,1
1831.86,1,63.0,375.0,9859000.0,1,2,2013,1
9450.19,1,38.0,330.0,340000000.0,1,2,2013,1
1572.85,1,63.0,452.0,4232500.0,1,2,2013,1
150.66,3,60.0,351.0,1500000.0,1,2,2013,1
248.05,3,42.0,350.0,1900000.0,1,3,2013,1
232.26,1,63.0,233.0,625000.0,1,2,2013,1
559.83,1,63.0,266.0,2410400.0,1,2,2013,1
80.57,3,60.0,350.0,750000.0,1,2,2013,1
719.44,1,63.0,247.0,4259200.0,1,2,2013,1
720.65,1,63.0,434.0,4000000.0,1,2,2013,1
64.75,3,60.0,343.0,350000.0,1,2,2013,1
2216.2,1,63.0,452.0,5963750.0,1,2,2013,1
64.76,3,60.0,343.0,350000.0,1,2,2013,1
1718.15,1,63.0,452.0,4623500.0,1,2,2013,1
349.28,3,23.0,350.0,5000000.0,1,1,2013,1
48.68,1,63.0,317.0,100000.0,1,2,2013,1
232.26,1,63.0,233.0,800000.0,1,2,2013,1
5574.18,1,63.0,368.0,18000000.0,1,2,2013,1
3697.54,1,63.0,231.0,16000000.0,1,2,2013,1
1550.27,1,63.0,393.0,5506710.0,1,2,2013,1
720.0,1,63.0,434.0,3500000.0,1,2,2013,1
1788.94,1,63.0,409.0,7317280.0,1,2,2013,1
594.58,1,63.0,303.0,5120000.0,1,2,2013,1
1075.45,1,63.0,298.0,3700000.0,1,2,2013,1
1481.9,1,63.0,232.0,7500000.0,1,2,2013,1
77.77,3,42.0,526.0,750000.0,1,3,2012,8
284.93,1,63.0,328.0,1850000.0,1,2,2012,2
677.32,3,42.0,350.0,5500000.0,1,3,2012,4
7432.24,1,63.0,312.0,12500000.0,1,2,2012,6
575.91,1,63.0,467.0,774880.0,1,2,2012,6
147.99,3,60.0,330.0,1500000.0,1,2,2012,9
1858.06,1,63.0,231.0,6500000.0,1,2,2012,10
929.03,1,63.0,364.0,4500000.0,1,2,2012,11
361.92,2,4.0,352.0,1900000.0,1,2,2012,9
3716.12,1,65.0,372.0,11000000.0,1,1,2012,9
18089.61,1,38.0,330.0,161613450.0,1,2,2012,9
696.77,1,63.0,232.0,2350000.0,1,2,2012,9
641.12,1,63.0,249.0,15000000.0,1,2,2012,9
1189.16,1,63.0,382.0,3200000.0,1,2,2012,9
1229.29,1,63.0,399.0,1521680.0,1,2,2012,9
371.61,1,63.0,382.0,900000.0,1,2,2012,9
200.17,2,4.0,352.0,1300000.0,1,2,2012,9
234.53,3,60.0,410.0,2400000.0,1,2,2012,9
278.71,1,63.0,382.0,1000000.0,1,2,2012,9
255.02,2,4.0,352.0,1800000.0,1,2,2012,1
1239.7,1,63.0,317.0,4670400.0,1,2,2012,2
929.03,1,63.0,233.0,10000000.0,1,2,2012,7
1393.55,1,63.0,369.0,3750000.0,1,2,2012,8
7007.02,1,63.0,375.0,63000000.0,1,2,2012,11
1374.22,1,63.0,303.0,8500000.0,1,2,2012,11
79.17,3,60.0,467.0,600000.0,1,2,2012,11
2425.7,1,63.0,304.0,18000000.0,1,2,2012,10
81.75,3,101.0,390.0,2100000.0,1,2,2012,10
48.22,3,101.0,390.0,1300000.0,1,2,2012,10
255.02,2,4.0,352.0,1800000.0,1,2,2012,10
1378.87,1,63.0,306.0,2800000.0,1,2,2012,10
191.66,3,42.0,350.0,1650000.0,1,3,2012,10
6210.38,1,38.0,330.0,93587200.0,1,2,2012,10
232.26,1,63.0,233.0,625000.0,1,2,2012,10
570.15,1,63.0,464.0,3400000.0,1,2,2012,10
174.87,3,60.0,330.0,2000000.0,1,2,2012,10
6541.49,1,38.0,330.0,70412000.0,1,2,2012,10
1393.55,1,63.0,374.0,5500000.0,1,2,2012,10
330.15,3,60.0,330.0,3500000.0,1,2,2012,10
3465.28,1,63.0,376.0,9325000.0,1,2,2012,5
5743.36,1,63.0,304.0,29674080.0,1,2,2012,5
14345.38,1,63.0,463.0,23161950.0,1,2,2012,5
910.45,1,63.0,338.0,2200000.0,1,2,2012,6
221.82,3,23.0,441.0,1700000.0,1,1,2012,7
122.54,3,60.0,410.0,2150000.0,1,2,2012,11
147.44,3,60.0,410.0,1900000.0,1,2,2012,11
82.78,3,60.0,330.0,1001000.0,1,2,2012,12
292.25,3,60.0,330.0,3200000.0,1,2,2012,11
240.13,3,42.0,526.0,2200000.0,1,3,2012,11
1686.65,1,63.0,317.0,7261980.0,1,2,2012,11
1374.96,1,63.0,374.0,5180000.0,1,2,2012,11
2098.68,1,63.0,374.0,13552800.0,1,2,2012,11
103.19,3,42.0,350.0,1150000.0,1,3,2012,11
70.03,3,60.0,330.0,1001000.0,1,2,2012,11
176.52,1,63.0,239.0,3000000.0,1,2,2012,11
60.68,3,60.0,443.0,650000.0,1,2,2012,11
65.87,3,60.0,330.0,850000.0,1,2,2012,11
72.74,3,60.0,390.0,780000.0,1,2,2012,11
138.15,3,60.0,390.0,1300000.0,1,2,2012,11
137.31,3,60.0,351.0,1200000.0,1,2,2012,11
151.91,3,60.0,330.0,2000000.0,1,2,2012,11
91.52,3,60.0,351.0,1000000.0,1,2,2012,11
69.8,3,23.0,330.0,1250000.0,1,1,2012,11
60.18,3,23.0,330.0,1100000.0,1,1,2012,11
113.0,3,23.0,330.0,1950000.0,1,1,2012,11
65.47,3,60.0,467.0,500000.0,1,2,2012,11
52.11,3,60.0,350.0,500000.0,1,2,2012,11
269.84,3,60.0,350.0,2700000.0,1,2,2012,11
81.75,3,60.0,330.0,1500000.0,1,2,2012,11
248.05,3,42.0,350.0,1900000.0,1,3,2012,4
3474.2,1,38.0,330.0,100969200.0,1,2,2012,4
205.56,3,60.0,410.0,10000000.0,1,2,2012,11
1021.93,1,65.0,319.0,2200000.0,1,1,2012,11
132.11,3,60.0,526.0,1300000.0,1,2,2012,12
134.71,3,42.0,443.0,1300000.0,1,3,2012,12
95.13,3,60.0,330.0,1250000.0,1,2,2012,12
108.67,3,60.0,330.0,1500000.0,1,2,2012,12
2053.16,1,63.0,304.0,9503000.0,1,2,2012,12
4264.25,1,63.0,304.0,18360000.0,1,2,2012,12
85076.14,1,65.0,395.0,66736640.0,1,1,2012,12
159.79,3,60.0,330.0,2300000.0,1,2,2012,12
376.58,3,60.0,410.0,4500000.0,1,2,2012,12
367.05,2,4.0,351.0,3300000.0,1,2,2012,12
11320.51,1,65.0,248.0,24000000.0,1,1,2012,12
155.27,3,60.0,351.0,1600000.0,1,2,2012,12
94.71,3,42.0,526.0,988866.0,1,3,2012,12
177.72,3,42.0,526.0,1855571.0,1,3,2012,12
165.18,3,60.0,410.0,2200000.0,1,2,2012,12
226.57,3,60.0,410.0,3000000.0,1,2,2012,12
162.18,3,60.0,410.0,2100000.0,1,2,2012,12
91.97,3,60.0,351.0,1100000.0,1,2,2012,12
842.58,1,63.0,485.0,4200000.0,1,2,2012,12
86.68,3,60.0,390.0,1300000.0,1,2,2012,12
147.44,3,60.0,410.0,2000000.0,1,2,2012,12
195.75,3,42.0,526.0,2200000.0,1,3,2012,12
696.77,1,63.0,232.0,2625000.0,1,2,2012,12
260.13,1,63.0,276.0,1000000.0,1,2,2012,12
206.15,2,4.0,434.0,1800000.0,1,2,2012,12
131.74,3,60.0,351.0,1400000.0,1,2,2013,3
464.52,1,63.0,303.0,4000000.0,1,2,2013,3
3887.06,1,65.0,308.0,35000000.0,1,1,2013,3
438.5,1,63.0,303.0,6000000.0,1,2,2013,3
135.92,3,60.0,330.0,1700000.0,1,2,2013,3
88.35,3,60.0,330.0,1150000.0,1,2,2013,6
67.17,3,60.0,330.0,900000.0,1,2,2013,6
192.22,3,60.0,526.0,2700000.0,1,2,2013,6
133.32,3,60.0,390.0,1600000.0,1,2,2013,8
3474.94,1,38.0,330.0,145000000.0,1,2,2013,8
343.74,2,4.0,441.0,2100000.0,1,2,2013,9
190.73,3,60.0,390.0,5000000.0,1,2,2013,9
